pdb_id,affinity_type,value,unit,link,experimental_pkd,comp_id,ref_seq_identity,source
3OAP,Kd,11.0,nM,,7.959,9CR,89.0,rcsb_bulk
3OAP,Kd,13.0,nM,,7.886,9CR,100.0,rcsb_bulk
3OAP,Ki,8.399999618530273,nM,,8.076,9CR,100.0,rcsb_bulk
3OAP,Ki,13.0,nM,,7.886,9CR,89.0,rcsb_bulk
3OAP,IC50,32.0,nM,,7.495,9CR,100.0,rcsb_bulk
3OAP,EC50,6.0,nM,,8.222,9CR,100.0,rcsb_bulk
3OAP,EC50,140.0,nM,,6.854,9CR,89.0,rcsb_bulk
3OAP,EC50,128.0,nM,,6.893,9CR,89.0,rcsb_bulk
3OAP,Ki,14.0,nM,,7.854,9CR,89.0,rcsb_bulk
3OAP,IC50,12.0,nM,,7.921,9CR,89.0,rcsb_bulk
3OAP,EC50,219.0,nM,,6.66,9CR,89.0,rcsb_bulk
3OAP,EC50,4.0,nM,,8.398,9CR,100.0,rcsb_bulk
3OAP,EC50,200.0,nM,,6.699,9CR,89.0,rcsb_bulk
3OAP,Ki,3.799999952316284,nM,,8.42,9CR,89.0,rcsb_bulk
3OAP,Ki,12.0,nM,,7.921,9CR,100.0,rcsb_bulk
3OAP,EC50,10.0,nM,,8.0,9CR,100.0,rcsb_bulk
3OAP,Kd,50.0,nM,,7.301,9CR,100.0,rcsb_bulk
3OAP,IC50,82.0,nM,,7.086,9CR,99.0,rcsb_bulk
3OAP,IC50,4.0,nM,,8.398,9CR,89.0,rcsb_bulk
3OAP,EC50,4.300000190734863,nM,,8.367,9CR,89.0,rcsb_bulk
3OAP,EC50,13.0,nM,,7.886,9CR,100.0,rcsb_bulk
3OMO,EC50,4600.0,nM,,5.337,WV7,100.0,rcsb_bulk
3OMO,EC50,900.0,nM,,6.046,WV7,100.0,rcsb_bulk
3OMP,EC50,3800.0,nM,,5.42,W14,100.0,rcsb_bulk
3OMQ,EC50,600.0,nM,,6.222,W23,100.0,rcsb_bulk
3OMQ,EC50,310.0,nM,,6.509,W23,100.0,rcsb_bulk
3OXI,IC50,23000.0,nM,,4.638,SYY,86.0,rcsb_bulk
3OXI,IC50,21400.0,nM,,4.67,SYY,86.0,rcsb_bulk
3OXI,IC50,1600.0,nM,,5.796,SYY,93.0,rcsb_bulk
3OXI,IC50,2200.0,nM,,5.658,SYY,100.0,rcsb_bulk
3OXI,IC50,1800.0,nM,,5.745,SYY,93.0,rcsb_bulk
3V4A,EC50,0.800000011920929,nM,,9.097,PK1,100.0,rcsb_bulk
3V49,EC50,0.8999999761581421,nM,,9.046,PK0,100.0,rcsb_bulk
3V49,IC50,9.600000381469727,nM,,8.018,PK0,100.0,rcsb_bulk
3VQH,IC50,100.0,nM,,7.0,IQB,98.0,rcsb_bulk
3VQH,Ki,48.0,nM,,7.319,IQB,100.0,rcsb_bulk
3VQH,Kd,23.0,nM,,7.638,IQB,98.0,rcsb_bulk
3VQH,Ki,50.0,nM,,7.301,IQB,92.0,rcsb_bulk
3VQH,IC50,73.0,nM,,7.137,IQB,99.0,rcsb_bulk
4B7K,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
4B7E,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
4C34,IC50,2.299999952316284,nM,,8.638,STU,91.0,rcsb_bulk
4C36,Ki,380.0,nM,,6.42,ZO9,98.0,rcsb_bulk
4C78,IC50,143000.0,nM,,3.845,BVB,100.0,rcsb_bulk
4DK7,IC50,20.0,nM,,7.699,0KS,98.0,rcsb_bulk
4DK7,EC50,2930.0,nM,,5.533,0KS,98.0,rcsb_bulk
4DM6,Kd,5.0,nM,,8.301,TTB,100.0,rcsb_bulk
4DM6,Kd,36.0,nM,,7.444,TTB,86.0,rcsb_bulk
4DM6,EC50,24.0,nM,,7.62,TTB,86.0,rcsb_bulk
4DM6,EC50,21.0,nM,,7.678,TTB,86.0,rcsb_bulk
4DM6,EC50,85.0,nM,,7.071,TTB,86.0,rcsb_bulk
4DM6,IC50,5.0,nM,,8.301,TTB,100.0,rcsb_bulk
4DM6,EC50,4.0,nM,,8.398,TTB,100.0,rcsb_bulk
4DM6,Ki,5.0,nM,,8.301,TTB,100.0,rcsb_bulk
4DM6,EC50,2.0,nM,,8.699,TTB,86.0,rcsb_bulk
4DM6,IC50,36.0,nM,,7.444,TTB,86.0,rcsb_bulk
4DM6,EC50,3.0,nM,,8.523,TTB,100.0,rcsb_bulk
4DM6,EC50,30.0,nM,,7.523,TTB,86.0,rcsb_bulk
4DM6,EC50,0.18000000715255737,nM,,9.745,TTB,86.0,rcsb_bulk
4DM6,Ki,21.0,nM,,7.678,TTB,86.0,rcsb_bulk
4DM6,Ki,5.0,nM,,8.301,TTB,86.0,rcsb_bulk
4DM6,Ki,0.5,nM,,9.301,TTB,100.0,rcsb_bulk
4DM6,IC50,26.0,nM,,7.585,TTB,86.0,rcsb_bulk
4DM6,EC50,2.4000000953674316,nM,,8.62,TTB,86.0,rcsb_bulk
4DM6,Kd,26.0,nM,,7.585,TTB,86.0,rcsb_bulk
4DM6,EC50,6.0,nM,,8.222,TTB,100.0,rcsb_bulk
4G1W,IC50,58.0,nM,,7.237,G1W,97.0,rcsb_bulk
4G1W,IC50,219.0,nM,,6.66,G1W,85.0,rcsb_bulk
4FVT,Kd,7300.0,nM,,5.137,CNA,100.0,rcsb_bulk
4FVT,Kd,6600.0,nM,,5.18,CNA,100.0,rcsb_bulk
4JAA,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
4JYG,IC50,3300.0,nM,,5.481,1NY,85.0,rcsb_bulk
4JYG,IC50,140.0,nM,,6.854,1NY,85.0,rcsb_bulk
4JYG,EC50,560.0,nM,,6.252,1NY,85.0,rcsb_bulk
4JYG,EC50,25.0,nM,,7.602,1NY,99.0,rcsb_bulk
4JYG,IC50,3300.0,nM,,5.481,1NY,99.0,rcsb_bulk
4K4J,Kd,29.0,nM,,7.538,1O8,100.0,rcsb_bulk
4K4J,Kd,1880.0,nM,,5.726,1O8,100.0,rcsb_bulk
4K4J,EC50,820.0,nM,,6.086,1O8,99.0,rcsb_bulk
4K4J,EC50,400.0,nM,,6.398,1O8,99.0,rcsb_bulk
4K4J,IC50,284.0,nM,,6.547,1O8,100.0,rcsb_bulk
4K4J,Kd,1330.0,nM,,5.876,1O8,100.0,rcsb_bulk
4K4J,EC50,820.0,nM,,6.086,1O8,100.0,rcsb_bulk
4K4J,EC50,850.0,nM,,6.071,1O8,100.0,rcsb_bulk
4K4J,Kd,33.0,nM,,7.481,1O8,100.0,rcsb_bulk
4LSJ,Ki,0.2680000066757202,nM,,9.572,LSJ,98.0,rcsb_bulk
4K6I,Kd,18.0,nM,,7.745,9RA,100.0,rcsb_bulk
4K6I,Ki,29.0,nM,,7.538,9RA,89.0,rcsb_bulk
4K6I,Kd,29.0,nM,,7.538,9RA,88.0,rcsb_bulk
4K6I,Kd,14.0,nM,,7.854,9RA,100.0,rcsb_bulk
4K6I,Kd,36.0,nM,,7.444,9RA,100.0,rcsb_bulk
4K6I,Ki,150.0,nM,,6.824,9RA,100.0,rcsb_bulk
4K6I,Kd,26.0,nM,,7.585,9RA,100.0,rcsb_bulk
4K6I,Ki,21.0,nM,,7.678,9RA,89.0,rcsb_bulk
4K6I,Kd,28.0,nM,,7.553,9RA,100.0,rcsb_bulk
4K6I,EC50,19.799999237060547,nM,,7.703,9RA,100.0,rcsb_bulk
4K6I,EC50,149.0,nM,,6.827,9RA,100.0,rcsb_bulk
4K6I,Ki,201.0,nM,,6.697,9RA,100.0,rcsb_bulk
4K6I,EC50,118.0,nM,,6.928,9RA,100.0,rcsb_bulk
4K6I,Kd,21.0,nM,,7.678,9RA,89.0,rcsb_bulk
4K6I,Kd,1890.0,nM,,5.724,9RA,100.0,rcsb_bulk
4K6I,Ki,350.0,nM,,6.456,9RA,100.0,rcsb_bulk
4K6I,Ki,379.0,nM,,6.421,9RA,100.0,rcsb_bulk
4K6I,Kd,7.0,nM,,8.155,9RA,100.0,rcsb_bulk
4K6I,EC50,40.0,nM,,7.398,9RA,99.0,rcsb_bulk
4K6I,Kd,1590.0,nM,,5.799,9RA,100.0,rcsb_bulk
4K6I,EC50,24.0,nM,,7.62,9RA,89.0,rcsb_bulk
4K6I,Ki,5.900000095367432,nM,,8.229,9RA,89.0,rcsb_bulk
4K6I,EC50,25.0,nM,,7.602,9RA,89.0,rcsb_bulk
4K6I,EC50,52.0,nM,,7.284,9RA,100.0,rcsb_bulk
4K6I,EC50,28.0,nM,,7.553,9RA,89.0,rcsb_bulk
4K6I,EC50,40.0,nM,,7.398,9RA,100.0,rcsb_bulk
4K6I,EC50,42.0,nM,,7.377,9RA,100.0,rcsb_bulk
4K6I,Kd,210.0,nM,,6.678,9RA,100.0,rcsb_bulk
4K6I,EC50,32.0,nM,,7.495,9RA,100.0,rcsb_bulk
4K6I,EC50,33.0,nM,,7.481,9RA,100.0,rcsb_bulk
4K6I,EC50,20.0,nM,,7.699,9RA,89.0,rcsb_bulk
4K6I,EC50,28.0,nM,,7.553,9RA,100.0,rcsb_bulk
4K6I,IC50,632.0,nM,,6.199,9RA,100.0,rcsb_bulk
4K6I,Ki,8.300000190734863,nM,,8.081,9RA,89.0,rcsb_bulk
4K6I,EC50,25.0,nM,,7.602,9RA,88.0,rcsb_bulk
4K6I,Ki,16.0,nM,,7.796,9RA,100.0,rcsb_bulk
4K6I,EC50,112.0,nM,,6.951,9RA,89.0,rcsb_bulk
4K6I,EC50,20.0,nM,,7.699,9RA,88.0,rcsb_bulk
4K6I,EC50,122.0,nM,,6.914,9RA,89.0,rcsb_bulk
4K6I,Ki,29.0,nM,,7.538,9RA,88.0,rcsb_bulk
4K6I,Kd,51.0,nM,,7.292,9RA,100.0,rcsb_bulk
4K6I,Kd,42.0,nM,,7.377,9RA,100.0,rcsb_bulk
4K6I,EC50,2.700000047683716,nM,,8.569,9RA,100.0,rcsb_bulk
4K6I,Ki,14.0,nM,,7.854,9RA,100.0,rcsb_bulk
4K6I,EC50,52.0,nM,,7.284,9RA,89.0,rcsb_bulk
4K6I,EC50,25.0,nM,,7.602,9RA,100.0,rcsb_bulk
4K6I,EC50,20.0,nM,,7.699,9RA,100.0,rcsb_bulk
4K6I,Ki,36.0,nM,,7.444,9RA,100.0,rcsb_bulk
4K6I,EC50,22.0,nM,,7.658,9RA,100.0,rcsb_bulk
4K6I,Ki,21.0,nM,,7.678,9RA,100.0,rcsb_bulk
4K6I,Ki,75.0,nM,,7.125,9RA,89.0,rcsb_bulk
4NIE,EC50,7.800000190734863,nM,,8.108,NBH,99.0,rcsb_bulk
4NIE,EC50,110.0,nM,,6.959,NBH,99.0,rcsb_bulk
4NIE,EC50,99.0,nM,,7.004,NBH,99.0,rcsb_bulk
4NIE,EC50,20.0,nM,,7.699,NBH,99.0,rcsb_bulk
4NIE,IC50,25000.0,nM,,4.602,NBH,99.0,rcsb_bulk
4NM0,IC50,6530.0,nM,,5.185,CL,100.0,rcsb_bulk
4NM3,IC50,6530.0,nM,,5.185,CL,100.0,rcsb_bulk
4OEZ,EC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OEZ,EC50,5.0,nM,,8.301,DHT,99.0,rcsb_bulk
4OEZ,EC50,6.0,nM,,8.222,DHT,99.0,rcsb_bulk
4OEZ,EC50,5.699999809265137,nM,,8.244,DHT,99.0,rcsb_bulk
4OEZ,EC50,0.18000000715255737,nM,,9.745,DHT,99.0,rcsb_bulk
4OEZ,EC50,6.199999809265137,nM,,8.208,DHT,99.0,rcsb_bulk
4OEZ,IC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OEZ,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OEZ,Ki,4.699999809265137,nM,,8.328,DHT,99.0,rcsb_bulk
4OEZ,EC50,0.10000000149011612,nM,,10.0,DHT,99.0,rcsb_bulk
4OEZ,Ki,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OEZ,IC50,4.0,nM,,8.398,DHT,99.0,rcsb_bulk
4OEZ,IC50,2.200000047683716,nM,,8.658,DHT,99.0,rcsb_bulk
4OEZ,EC50,3.9800000190734863,nM,,8.4,DHT,99.0,rcsb_bulk
4OEZ,EC50,0.14000000059604645,nM,,9.854,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.2800000011920929,nM,,9.553,DHT,99.0,rcsb_bulk
4OEZ,EC50,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OEZ,IC50,2.0999999046325684,nM,,8.678,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.20000000298023224,nM,,9.699,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.6899999976158142,nM,,9.161,DHT,99.0,rcsb_bulk
4OEZ,IC50,3.0999999046325684,nM,,8.509,DHT,99.0,rcsb_bulk
4OEZ,IC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OEZ,EC50,0.9700000286102295,nM,,9.013,DHT,99.0,rcsb_bulk
4OEZ,EC50,20.0,nM,,7.699,DHT,99.0,rcsb_bulk
4OEZ,EC50,5.099999904632568,nM,,8.292,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.28183799982070923,nM,,9.55,DHT,99.0,rcsb_bulk
4OEZ,IC50,0.6700000166893005,nM,,9.174,DHT,99.0,rcsb_bulk
4OEZ,EC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OEZ,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OEZ,IC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OEZ,EC50,2.799999952316284,nM,,8.553,DHT,99.0,rcsb_bulk
4OEZ,Kd,0.25,nM,,9.602,DHT,99.0,rcsb_bulk
4OEZ,IC50,13.0,nM,,7.886,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.8999999761581421,nM,,9.046,DHT,99.0,rcsb_bulk
4OEZ,Ki,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OEZ,IC50,1.8200000524520874,nM,,8.74,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.30000001192092896,nM,,9.523,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.4300000071525574,nM,,9.367,DHT,99.0,rcsb_bulk
4OEZ,Ki,0.27000001072883606,nM,,9.569,DHT,99.0,rcsb_bulk
4OEZ,IC50,18.0,nM,,7.745,DHT,99.0,rcsb_bulk
4OEZ,IC50,18.5,nM,,7.733,DHT,99.0,rcsb_bulk
4OEZ,Ki,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OEZ,EC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OFR,EC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OFR,EC50,5.0,nM,,8.301,DHT,99.0,rcsb_bulk
4OFR,EC50,5.699999809265137,nM,,8.244,DHT,99.0,rcsb_bulk
4OFR,EC50,0.18000000715255737,nM,,9.745,DHT,99.0,rcsb_bulk
4OFR,EC50,6.199999809265137,nM,,8.208,DHT,99.0,rcsb_bulk
4OFR,EC50,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OFR,Ki,0.2800000011920929,nM,,9.553,DHT,99.0,rcsb_bulk
4OFR,Ki,0.8999999761581421,nM,,9.046,DHT,99.0,rcsb_bulk
4OFR,IC50,4.0,nM,,8.398,DHT,99.0,rcsb_bulk
4OFR,EC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OFR,Ki,0.27000001072883606,nM,,9.569,DHT,99.0,rcsb_bulk
4OFR,Ki,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OFR,Ki,0.30000001192092896,nM,,9.523,DHT,99.0,rcsb_bulk
4OFR,EC50,0.14000000059604645,nM,,9.854,DHT,99.0,rcsb_bulk
4OFR,IC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OFR,IC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OFR,EC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OFR,EC50,5.099999904632568,nM,,8.292,DHT,99.0,rcsb_bulk
4OFR,IC50,3.0999999046325684,nM,,8.509,DHT,99.0,rcsb_bulk
4OFR,EC50,20.0,nM,,7.699,DHT,99.0,rcsb_bulk
4OFR,Ki,0.20000000298023224,nM,,9.699,DHT,99.0,rcsb_bulk
4OFR,Ki,0.28183799982070923,nM,,9.55,DHT,99.0,rcsb_bulk
4OFR,IC50,0.6700000166893005,nM,,9.174,DHT,99.0,rcsb_bulk
4OFR,Ki,0.4300000071525574,nM,,9.367,DHT,99.0,rcsb_bulk
4OFR,IC50,18.5,nM,,7.733,DHT,99.0,rcsb_bulk
4OFR,IC50,1.8200000524520874,nM,,8.74,DHT,99.0,rcsb_bulk
4OFR,Ki,0.6899999976158142,nM,,9.161,DHT,99.0,rcsb_bulk
4OFR,Ki,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OFR,IC50,2.0999999046325684,nM,,8.678,DHT,99.0,rcsb_bulk
4OFR,IC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OFR,IC50,18.0,nM,,7.745,DHT,99.0,rcsb_bulk
4OFR,EC50,0.9700000286102295,nM,,9.013,DHT,99.0,rcsb_bulk
4OFR,EC50,2.799999952316284,nM,,8.553,DHT,99.0,rcsb_bulk
4OFR,Ki,4.699999809265137,nM,,8.328,DHT,99.0,rcsb_bulk
4OFR,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OFR,EC50,0.10000000149011612,nM,,10.0,DHT,99.0,rcsb_bulk
4OFR,IC50,2.200000047683716,nM,,8.658,DHT,99.0,rcsb_bulk
4OFR,IC50,13.0,nM,,7.886,DHT,99.0,rcsb_bulk
4OFR,Kd,0.25,nM,,9.602,DHT,99.0,rcsb_bulk
4OFR,Ki,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OFR,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OFR,EC50,6.0,nM,,8.222,DHT,99.0,rcsb_bulk
4OFR,EC50,3.9800000190734863,nM,,8.4,DHT,99.0,rcsb_bulk
4OFU,Ki,0.20000000298023224,nM,,9.699,DHT,99.0,rcsb_bulk
4OFU,Ki,0.28183799982070923,nM,,9.55,DHT,99.0,rcsb_bulk
4OFU,IC50,2.0999999046325684,nM,,8.678,DHT,99.0,rcsb_bulk
4OFU,EC50,5.099999904632568,nM,,8.292,DHT,99.0,rcsb_bulk
4OFU,Kd,0.25,nM,,9.602,DHT,99.0,rcsb_bulk
4OFU,EC50,20.0,nM,,7.699,DHT,99.0,rcsb_bulk
4OFU,IC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OFU,IC50,3.0999999046325684,nM,,8.509,DHT,99.0,rcsb_bulk
4OFU,EC50,0.9700000286102295,nM,,9.013,DHT,99.0,rcsb_bulk
4OFU,EC50,0.10000000149011612,nM,,10.0,DHT,99.0,rcsb_bulk
4OFU,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OFU,EC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OFU,Ki,0.6899999976158142,nM,,9.161,DHT,99.0,rcsb_bulk
4OFU,EC50,2.799999952316284,nM,,8.553,DHT,99.0,rcsb_bulk
4OFU,Ki,0.27000001072883606,nM,,9.569,DHT,99.0,rcsb_bulk
4OFU,IC50,18.0,nM,,7.745,DHT,99.0,rcsb_bulk
4OFU,IC50,18.5,nM,,7.733,DHT,99.0,rcsb_bulk
4OFU,Ki,0.8999999761581421,nM,,9.046,DHT,99.0,rcsb_bulk
4OFU,Ki,0.4300000071525574,nM,,9.367,DHT,99.0,rcsb_bulk
4OFU,EC50,6.0,nM,,8.222,DHT,99.0,rcsb_bulk
4OFU,Ki,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OFU,IC50,2.200000047683716,nM,,8.658,DHT,99.0,rcsb_bulk
4OFU,IC50,13.0,nM,,7.886,DHT,99.0,rcsb_bulk
4OFU,EC50,3.9800000190734863,nM,,8.4,DHT,99.0,rcsb_bulk
4OFU,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OFU,EC50,6.199999809265137,nM,,8.208,DHT,99.0,rcsb_bulk
4OFU,EC50,0.18000000715255737,nM,,9.745,DHT,99.0,rcsb_bulk
4OFU,EC50,5.699999809265137,nM,,8.244,DHT,99.0,rcsb_bulk
4OFU,Ki,0.2800000011920929,nM,,9.553,DHT,99.0,rcsb_bulk
4OFU,EC50,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OFU,EC50,5.0,nM,,8.301,DHT,99.0,rcsb_bulk
4OFU,IC50,4.0,nM,,8.398,DHT,99.0,rcsb_bulk
4OFU,Ki,4.699999809265137,nM,,8.328,DHT,99.0,rcsb_bulk
4OFU,Ki,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OFU,IC50,1.8200000524520874,nM,,8.74,DHT,99.0,rcsb_bulk
4OFU,IC50,0.6700000166893005,nM,,9.174,DHT,99.0,rcsb_bulk
4OFU,Ki,0.30000001192092896,nM,,9.523,DHT,99.0,rcsb_bulk
4OFU,EC50,0.14000000059604645,nM,,9.854,DHT,99.0,rcsb_bulk
4OFU,Ki,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OFU,IC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OFU,EC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OFU,EC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OFU,IC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OEY,IC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OEY,EC50,0.9700000286102295,nM,,9.013,DHT,99.0,rcsb_bulk
4OEY,EC50,20.0,nM,,7.699,DHT,99.0,rcsb_bulk
4OEY,IC50,0.6700000166893005,nM,,9.174,DHT,99.0,rcsb_bulk
4OEY,EC50,5.099999904632568,nM,,8.292,DHT,99.0,rcsb_bulk
4OEY,Ki,0.4300000071525574,nM,,9.367,DHT,99.0,rcsb_bulk
4OEY,Ki,0.28183799982070923,nM,,9.55,DHT,99.0,rcsb_bulk
4OEY,EC50,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OEY,Ki,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OEY,EC50,2.799999952316284,nM,,8.553,DHT,99.0,rcsb_bulk
4OEY,IC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OEY,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OEY,IC50,13.0,nM,,7.886,DHT,99.0,rcsb_bulk
4OEY,Kd,0.25,nM,,9.602,DHT,99.0,rcsb_bulk
4OEY,Ki,0.30000001192092896,nM,,9.523,DHT,99.0,rcsb_bulk
4OEY,Ki,0.8999999761581421,nM,,9.046,DHT,99.0,rcsb_bulk
4OEY,Ki,2.0,nM,,8.699,DHT,99.0,rcsb_bulk
4OEY,IC50,1.8200000524520874,nM,,8.74,DHT,99.0,rcsb_bulk
4OEY,IC50,18.5,nM,,7.733,DHT,99.0,rcsb_bulk
4OEY,IC50,18.0,nM,,7.745,DHT,99.0,rcsb_bulk
4OEY,Ki,0.27000001072883606,nM,,9.569,DHT,99.0,rcsb_bulk
4OEY,EC50,1.0,nM,,9.0,DHT,99.0,rcsb_bulk
4OEY,EC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OEY,EC50,5.0,nM,,8.301,DHT,99.0,rcsb_bulk
4OEY,EC50,6.0,nM,,8.222,DHT,99.0,rcsb_bulk
4OEY,EC50,5.699999809265137,nM,,8.244,DHT,99.0,rcsb_bulk
4OEY,EC50,6.199999809265137,nM,,8.208,DHT,99.0,rcsb_bulk
4OEY,EC50,0.18000000715255737,nM,,9.745,DHT,99.0,rcsb_bulk
4OEY,IC50,0.05000000074505806,nM,,10.301,DHT,99.0,rcsb_bulk
4OEY,IC50,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OEY,EC50,0.10000000149011612,nM,,10.0,DHT,99.0,rcsb_bulk
4OEY,IC50,4.0,nM,,8.398,DHT,99.0,rcsb_bulk
4OEY,Ki,10.0,nM,,8.0,DHT,99.0,rcsb_bulk
4OEY,EC50,3.9800000190734863,nM,,8.4,DHT,99.0,rcsb_bulk
4OEY,IC50,2.0999999046325684,nM,,8.678,DHT,99.0,rcsb_bulk
4OEY,IC50,2.200000047683716,nM,,8.658,DHT,99.0,rcsb_bulk
4OEY,EC50,0.14000000059604645,nM,,9.854,DHT,99.0,rcsb_bulk
4OEY,Ki,0.2800000011920929,nM,,9.553,DHT,99.0,rcsb_bulk
4OEY,EC50,3.0,nM,,8.523,DHT,99.0,rcsb_bulk
4OEY,Ki,0.20000000298023224,nM,,9.699,DHT,99.0,rcsb_bulk
4OEY,Ki,0.6899999976158142,nM,,9.161,DHT,99.0,rcsb_bulk
4OEY,Ki,4.699999809265137,nM,,8.328,DHT,99.0,rcsb_bulk
4OEY,IC50,3.0999999046325684,nM,,8.509,DHT,99.0,rcsb_bulk
4OAR,EC50,100.0,nM,,7.0,2S0,100.0,rcsb_bulk
4OAR,IC50,0.20000000298023224,nM,,9.699,2S0,100.0,rcsb_bulk
4OH5,Ki,27.0,nM,,7.569,HFT,99.0,rcsb_bulk
4OH5,Ki,430.0,nM,,6.367,HFT,99.0,rcsb_bulk
4OH5,IC50,33000.0,nM,,4.481,HFT,99.0,rcsb_bulk
4OH5,Ki,2.0,nM,,8.699,HFT,99.0,rcsb_bulk
4OH5,Ki,2100.0,nM,,5.678,HFT,99.0,rcsb_bulk
4OH5,IC50,180.0,nM,,6.745,HFT,99.0,rcsb_bulk
4OH5,Ki,34.0,nM,,7.469,HFT,99.0,rcsb_bulk
4OH5,IC50,43.0,nM,,7.367,HFT,99.0,rcsb_bulk
4OH5,IC50,52.0,nM,,7.284,HFT,99.0,rcsb_bulk
4OH5,IC50,200.0,nM,,6.699,HFT,99.0,rcsb_bulk
4OH5,IC50,15.0,nM,,7.824,HFT,99.0,rcsb_bulk
4OH5,IC50,230.0,nM,,6.638,HFT,99.0,rcsb_bulk
4OH5,IC50,300.0,nM,,6.523,HFT,99.0,rcsb_bulk
4OH5,IC50,67.0,nM,,7.174,HFT,99.0,rcsb_bulk
4OH5,IC50,223.8699951171875,nM,,6.65,HFT,99.0,rcsb_bulk
4OH5,IC50,370.0,nM,,6.432,HFT,99.0,rcsb_bulk
4OH5,IC50,350.0,nM,,6.456,HFT,99.0,rcsb_bulk
4OH5,IC50,1400.0,nM,,5.854,HFT,99.0,rcsb_bulk
4OH5,IC50,26.0,nM,,7.585,HFT,99.0,rcsb_bulk
4OH5,IC50,7100.0,nM,,5.149,HFT,99.0,rcsb_bulk
4OH5,Ki,43.0,nM,,7.367,HFT,99.0,rcsb_bulk
4OH5,IC50,25.0,nM,,7.602,HFT,99.0,rcsb_bulk
4OH5,IC50,7690.0,nM,,5.114,HFT,99.0,rcsb_bulk
4OH5,IC50,31.0,nM,,7.509,HFT,99.0,rcsb_bulk
4OHA,IC50,67.0,nM,,7.174,HFT,99.0,rcsb_bulk
4OHA,IC50,230.0,nM,,6.638,HFT,99.0,rcsb_bulk
4OHA,Ki,43.0,nM,,7.367,HFT,99.0,rcsb_bulk
4OHA,IC50,15.0,nM,,7.824,HFT,99.0,rcsb_bulk
4OHA,IC50,25.0,nM,,7.602,HFT,99.0,rcsb_bulk
4OHA,IC50,26.0,nM,,7.585,HFT,99.0,rcsb_bulk
4OHA,IC50,370.0,nM,,6.432,HFT,99.0,rcsb_bulk
4OHA,IC50,350.0,nM,,6.456,HFT,99.0,rcsb_bulk
4OHA,IC50,1400.0,nM,,5.854,HFT,99.0,rcsb_bulk
